;year;idprov;indra;provincia;departamento;preselec;sh_prez;sh_gob;sh_prez_fpv;sh_prez_pro;dn_fpv;dn_fpv2;sn_fpv;sn_fpv2;encpdipLAA;encpdipGOL;encpprezLAA;encpprezGOL;encpsenLAA;encpsenGOL;votosincumbent;sharevotos;deltashareconultimaelecc;votossegundo;deltavotossegundo;sharesegundo;deltasharesegundoconultimaelecc;nvotos;core;votosgob;;devengado;deltas;universitarios;desocupacion;nbi;devengadoln;votosincumbentln;votossegundoln;votosgobln;electionyr;recibiofondos;votosincumbentcore;devengadocore;recibio;ingretotal;gasttotal;resultfinanprev;vimbalance;atn;totatn;shareatn;popul;sharepop;popnbi;percnbi;ggp;percapggp;puemploy;pubemp;partypresgov;alliedpres;corecoal;overrepres;govpower;govalpoweravg;fedpublicworks;minplana;minplanb;minplanapc;minplanbpc;sharepresseats;swing;ownrevenue;transferdep;populdensity;provsharedep;urban;personalpc;pamparegion;ldinterior;atnpc;enpv;enps;polarization;volatility;enppv;enpps;presidsupport;fedpublicworkspc;govinstpower;desocupacionln;nbiln;universitariosln;prez_date;dn_date;sn_date;gob_date;dias_prez_dn;dias_prez_sn;dias_prez_gob;dias_dn_gob;dias_sn_gob;conc_prez_dn;conc_prez_sn;conc_prez_gob;conc_gob_dn;conc_gob_sn;PREZ_FPV_pre;PREZ_FPV_svs;icg_gov
1580;2009;2;2047;Buenos Aires;General Madariaga;0;;NA;;;0.195349258;0.195349258;NA;NA;3.006474371;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.041400001;0.028899999;0.0076;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.543913603;-4.879607201;-3.184474468;;28/06/09;;;;;;;;;;;;;NA;0.357730291;0.945833333
1581;2009;2;2048;Buenos Aires;General Paz;0;;NA;;;0.231102135;0.231102135;NA;NA;2.853017366;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.041099999;0.0233;0.0056;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.759301901;-5.184988499;-3.191747189;;28/06/09;;;;;;;;;;;;;NA;0.433490653;0.945833333
1582;2009;2;2049;Buenos Aires;General Pinto;0;;NA;;;0.337274608;0.337274608;NA;NA;3.007006423;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.037000001;0.0233;0.0039;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.759301901;-5.546778679;-3.29683733;;28/06/09;;;;;;;;;;;;;NA;0.289251069;0.945833333
1583;2009;2;2050;Buenos Aires;General Pueyrredon;0;;NA;;;0.263040922;0.263040922;NA;NA;3.704899119;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.1193;0.044100002;0.0045;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.121295452;-5.40367794;-2.126113892;;28/06/09;;;;;;;;;;;;;NA;0.25962499;0.945833333
1584;2009;2;2051;Buenos Aires;General Rodriguez;0;;NA;;;0.315781353;0.315781353;NA;NA;3.655777695;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;321;-0.785857238;0.051800001;0.0365;0.0143;5.771440983;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.310442925;-4.247495651;-2.960365057;;28/06/09;;;;;;;;;;;;;NA;0.347976849;0.945833333
1585;2009;2;2052;Buenos Aires;General San Martin;0;;NA;;;0.317029391;0.317029391;NA;NA;3.685888167;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.089500003;0.035599999;0.0075;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.335409641;-4.892852306;-2.413516522;;28/06/09;;;;;;;;;;;;;NA;0.35963253;0.945833333
1586;2009;2;2053;Buenos Aires;San Miguel;0;;NA;;;0.297534917;0.297534917;NA;NA;4.141541249;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.090300001;0.0394;0.0089;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.233989477;-4.721704006;-2.404617786;;28/06/09;;;;;;;;;;;;;NA;0.353867022;0.945833333
1587;2009;2;2054;Buenos Aires;General Viamonte;0;;NA;;;0.246958089;0.246958089;NA;NA;3.227309013;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.049899999;0.024;0.0041;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.729701519;-5.496768475;-2.997734308;;28/06/09;;;;;;;;;;;;;NA;0.291600074;0.945833333
1588;2009;2;2055;Buenos Aires;General Villegas;0;;NA;;;0.207666749;0.207666749;NA;NA;3.141049499;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1016;0;0.0506;0.0206;0.0065;6.923628807;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.882464171;-5.035953045;-2.983803749;;28/06/09;;;;;;;;;;;;;NA;0.259355517;0.945833333
1589;2009;2;2056;Buenos Aires;Adolfo Gonzalez Chaves;0;;NA;;;0.265534057;0.265534057;NA;NA;3.243700836;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.0506;0.024;0.0035;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.729701519;-5.654992104;-2.983803749;;28/06/09;;;;;;;;;;;;;NA;0.372729518;0.945833333
1590;2009;2;2057;Buenos Aires;Guamini;0;;NA;;;0.175052411;0.175052411;NA;NA;2.946430299;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;9151;-0.500436729;0.043099999;0.022299999;0.0026;9.121618271;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.803168535;-5.952243805;-3.144232273;;28/06/09;;;;;;;;;;;;;NA;0.327274556;0.945833333
1591;2009;2;2058;Buenos Aires;Hipolito Yrigoyen;0;;NA;;;0.238387716;0.238387716;NA;NA;3.206116734;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1149;0;0.046599999;0.018999999;0.0038;7.046647072;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.963316441;-5.572754383;-3.066154718;;28/06/09;;;;;;;;;;;;;NA;0.306404718;0.945833333
1592;2009;2;2059;Buenos Aires;Juarez;0;;NA;;;0.273262167;0.273262167;NA;NA;3.234060494;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.0513;0.031099999;0.0035;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.470547438;-5.654992104;-2.970064402;;28/06/09;;;;;;;;;;;;;NA;0.358148979;0.945833333
1593;2009;2;2060;Buenos Aires;Junin;0;;NA;;;0.220266734;0.220266734;NA;NA;3.322684167;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.082999997;0.026900001;0.0044;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.615628958;-5.426150799;-2.488914728;;28/06/09;;;;;;;;;;;;;NA;0.276126368;0.945833333
1594;2009;2;2061;Buenos Aires;La Matanza;0;;NA;;;0.426298838;0.426298838;NA;NA;3.300570684;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;127059;0.052867525;0.0515;0.038899999;0.0125;11.75240707;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.246761084;-4.382026672;-2.96617341;;28/06/09;;;;;;;;;;;;;NA;0.442744414;0.945833333
1595;2009;2;2062;Buenos Aires;Lanus;0;;NA;;;0.321600067;0.321600067;NA;NA;3.777046007;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.096500002;0.039999999;0.0055;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.218875885;-5.203007221;-2.338212252;;28/06/09;;;;;;;;;;;;;NA;0.376319624;0.945833333
1596;2009;2;2063;Buenos Aires;La Plata;0;;NA;;;0.21338697;0.21338697;NA;NA;3.694782329;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;473;-0.785875962;0.221900001;0.036600001;0.0083;6.159095287;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.307707071;-4.791499615;-1.50552845;;28/06/09;;;;;;;;;;;;;NA;0.264941039;0.945833333
1597;2009;2;2064;Buenos Aires;Laprida;0;;NA;;;0.316269397;0.316269397;NA;NA;3.197480655;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.0429;0.021600001;0.0035;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.835062027;-5.654992104;-3.148883343;;28/06/09;;;;;;;;;;;;;NA;0.313067353;0.945833333
1598;2009;2;2065;Buenos Aires;Las Flores;0;;NA;;;0.260153677;0.260153677;NA;NA;3.298979954;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;413;0;0.0504;0.0195;0.0044;6.023447514;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.937340736;-5.426150799;-2.98776412;;28/06/09;;;;;;;;;;;;;NA;0.384131663;0.945833333
1599;2009;2;2066;Buenos Aires;Leandro N Alem;0;;NA;;;0.313830866;0.313830866;NA;NA;3.424237077;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.043900002;0.023399999;0.0049;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.755019188;-5.318520069;-3.125840902;;28/06/09;;;;;;;;;;;;;NA;0.327528687;0.945833333
1600;2009;2;2067;Buenos Aires;Lincoln;0;;NA;;;0.196696878;0.196696878;NA;NA;3.278758257;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.052299999;0.0218;0.0035;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.825845242;-5.654992104;-2.950758934;;28/06/09;;;;;;;;;;;;;NA;0.318492345;0.945833333
1601;2009;2;2068;Buenos Aires;Loberia;0;;NA;;;0.270464012;0.270464012;NA;NA;3.117452993;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.048500001;0.021500001;0.0045;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.839702368;-5.40367794;-3.026191473;;28/06/09;;;;;;;;;;;;;NA;0.319146619;0.945833333
1602;2009;2;2069;Buenos Aires;Lobos;0;;NA;;;0.276861796;0.276861796;NA;NA;3.192755704;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.0568;0.0265;0.0046;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.630610466;-5.381699085;-2.868218899;;28/06/09;;;;;;;;;;;;;NA;0.352068681;0.945833333
1603;2009;2;2070;Buenos Aires;Lomas de Zamora;0;;NA;;;0.362271585;0.362271585;NA;NA;3.514994632;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3509;-0.337174159;0.093500003;0.0385;0.009600001;8.163085938;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.257097006;-4.645992279;-2.369793892;;28/06/09;;;;;;;;;;;;;NA;0.405867501;0.945833333
1604;2009;2;2071;Buenos Aires;Lujan;0;;NA;;;0.270538518;0.270538518;NA;NA;3.290039888;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;338;-0.785804816;0.097099997;0.0308;0.0064;5.823045731;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.480240583;-5.051457405;-2.332013845;;28/06/09;;;;;;;;;;;;;NA;0.342791275;0.945833333
1605;2009;2;2072;Buenos Aires;Magdalena;0;;NA;;;0.291059603;0.291059603;NA;NA;3.204907604;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.057300001;0.0273;0.008500001;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.600868464;-4.767689228;-2.859454632;;28/06/09;;;;;;;;;;;;;NA;0.328190262;0.945833333
1606;2009;2;2073;Buenos Aires;Maipu;0;;NA;;;0.166111513;0.166111513;NA;NA;3.141831555;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.047600001;0.022;0.0055;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.816712856;-5.203007221;-3.04492259;;28/06/09;;;;;;;;;;;;;NA;0.286038657;0.945833333
1607;2009;2;2074;Buenos Aires;Mar Chiquita;0;;NA;;;0.374536178;0.374536178;NA;NA;3.238176386;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.063299999;0.034499999;0.0056;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.366796017;-5.184988499;-2.759870052;;28/06/09;;;;;;;;;;;;;NA;0.319233551;0.945833333
1608;2009;2;2075;Buenos Aires;Marcos Paz;0;;NA;;;0.383461779;0.383461779;NA;NA;3.350475555;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;152;-0.785915493;0.044399999;0.036800001;0.0129;5.023880482;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.302257299;-4.350527763;-3.114515781;;28/06/09;;;;;;;;;;;;;NA;0.368426985;0.945833333
1609;2009;2;2076;Buenos Aires;Mercedes;0;;NA;;;0.223074311;0.223074311;NA;NA;3.683077797;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.090599999;0.032299999;0.0053;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.432687998;-5.240048409;-2.401301146;;28/06/09;;;;;;;;;;;;;NA;0.320227238;0.945833333
1610;2009;2;2077;Buenos Aires;Merlo;0;;NA;;;0.394563094;0.394563094;NA;NA;3.683260995;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.043900002;0.044100002;0.012;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.121295452;-4.422848702;-3.125840902;;28/06/09;;;;;;;;;;;;;NA;0.386937711;0.945833333
1611;2009;2;2078;Buenos Aires;Monte;0;;NA;;;0.223542215;0.223542215;NA;NA;3.070546283;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;206;0;0.061500002;0.023399999;0.0055;5.327876091;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.755019188;-5.203007221;-2.788717985;;28/06/09;;;;;;;;;;;;;NA;0.300521984;0.945833333
1612;2009;2;2079;Buenos Aires;Moreno;0;;NA;;;0.406543086;0.406543086;NA;NA;3.310167116;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.045899998;0.048599999;0.0133;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.024131775;-4.319991112;-3.081290245;;28/06/09;;;;;;;;;;;;;NA;0.425434651;0.945833333
1613;2009;2;2080;Buenos Aires;Moron;0;;NA;;;0.182395957;0.182395957;NA;NA;3.759005933;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.147400007;0.037999999;0.0034;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.270169258;-5.683979988;-1.91460526;;28/06/09;;;;;;;;;;;;;NA;0.307612645;0.945833333
1614;2009;2;2081;Buenos Aires;Navarro;0;;NA;;;0.266204468;0.266204468;NA;NA;3.328928778;;NA;;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;0;0;0.046500001;0.0185;0.0055;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15185336;NA;NA;NA;406000000;26721.14063;NA;37.82676833;NA;NA;NA;NA;NA;NA;1045791;3192844;3063474;0.210258395;0.201738998;0.416342408;NA;NA;NA;NA;NA;0.959999979;NA;1;0;NA;NA;NA;NA;NA;4.820000172;3.220000029;0.180000007;0.068868503;2.076922894;-3.989984512;-5.203007221;-3.06830287;;28/06/09;;;;;;;;;;;;;NA;0.338016434;0.945833333
